skillid,skillname,category,reviewer,star,title,date,content
B01E54UK88,Corgi Quiz,Movies & TV,Cookiekins,4.0 out of 5 stars,corgilicious,"Reviewed in the United States on March 26, 2018",Laughed so hard I couldn't hear the last question.
B01E54UK88,Corgi Quiz,Movies & TV,LichenFinder,3.0 out of 5 stars,Good start for a game for Corgi lovers,"Reviewed in the United States on July 18, 2016","Great for Corgi lovers, but needs more questions :-)"
B07ZRL5GWY,Sopranos quotes,Movies & TV,Versaceboy54,3.0 out of 5 stars,Great concept but...,"Reviewed in the United States on January 3, 2020",As a huge Sopranos fan i love the concept but im finding that the same quotes are being repeated way to quickly like every 5th or 6th ask.Suggestions : 1. This would be so much better if you actually used the real voices saying these quotes!!2. It would be nice if this can be played without the bleeps!
B07ZRL5GWY,Sopranos quotes,Movies & TV,Steve,4.0 out of 5 stars,If you love Wiseguy culture and have alexa? good app,"Reviewed in the United States on October 30, 2019",classic quotes from the show. Every so often they hit you with something deep.
B073PSVXFC,Sam's scroll,Movies & TV,"Mama to some, helper to more",1.0 out of 5 stars,BEWARE!!! TMI!,"Reviewed in the United States on July 10, 2017","ALARM! Be ye within earshot before having completed full GoT indoctrination, this skill shall serve as a raven of most unwelcome nature, and ruin forevermore the surprises that lie deep within the books and episodes that have not yet graced thine eyes! Alack alas, unhearing detailed facts is impossible. Verily I warn ye all - there be SPOILERS in this here skill!!!"
B077CPSHC9,Bollywood Gossip Girl,Movies & TV,Brenda Picraux,1.0 out of 5 stars,Gossip is just strait up rud ok fish u,"Reviewed in the United States on December 14, 2017",Hdhfhfjc
B07CS7K3YV,James Bond Trivia,Movies & TV,James Alexander,3.0 out of 5 stars,Wrong answers,"Reviewed in the United States on June 14, 2018",Answers that are correct are often scored as wrong.
B07CS7K3YV,James Bond Trivia,Movies & TV,Brian York,2.0 out of 5 stars,"Nice intro, terrible game.","Reviewed in the United States on December 28, 2018","I love how the James Bond theme plays at the beginning, but the correct answers aren't recognised by Alexa even when they are given correctly."
B07T8KFRRC,Naruto Fan Quiz,Movies & TV,mya,5.0 out of 5 stars,very hard unless you remember every episode,"Reviewed in the United States on September 1, 2021","i really like this quiz, it’s less easier and makes you try to pull together what episodes were which , i’ve been a hardcore fan since 05 and i had to remeber which chapter/episodes matched with each question . a must try if you want more rigourous questions."
B07T8KFRRC,Naruto Fan Quiz,Movies & TV,Amazon Customer,5.0 out of 5 stars,Naruto,"Reviewed in the United States on August 1, 2020",Naruto
B07KPGQBHP,Name The Movie Trivia,Movies & TV,C. Woolcott,5.0 out of 5 stars,Funny!,"Reviewed in the United States on November 19, 2018","Descriptions are really bad, but that's what makes it fun."
B07KPGQBHP,Name The Movie Trivia,Movies & TV,Amazon Customer,1.0 out of 5 stars,Sucks,"Reviewed in the United States on June 18, 2020",Same questions every time!!! FIX THIS CRAP!
B07KPGQBHP,Name The Movie Trivia,Movies & TV,Anthony Montanari,4.0 out of 5 stars,Good Fun,"Reviewed in the United States on July 31, 2021",The game is entertaining
B07KPGQBHP,Name The Movie Trivia,Movies & TV,Ernest,1.0 out of 5 stars,no variety,"Reviewed in the United States on January 23, 2020",Kept asking the same questions in every game
B071WLN59D,Frank Underwood quote,Movies & TV,Kindle Customer,4.0 out of 5 stars,Perfect for House of Cards Fans,"Reviewed in the United States on June 20, 2017","It's funny to hear Frank's Underwood's words, as if he was ""breaking the wall"" and talking directly at you. I wish Alexa would minic Kevin Spacey."
B07CVJLFBH,Doctor House,Movies & TV,Go-Go,5.0 out of 5 stars,OMG!,"Reviewed in the United States on February 15, 2020",I couldnt have asked fore a better Alexa skill!  Long Live House MD and with Alexa it will never die!
B07CVJLFBH,Doctor House,Movies & TV,Tina Rumsis,5.0 out of 5 stars,House,"Reviewed in the United States on February 19, 2022","my favorite show of all time, I can’t even believe Alexa has the skill! I’m so happy"
B07CVJLFBH,Doctor House,Movies & TV,tsouth,5.0 out of 5 stars,love it,"Reviewed in the United States on March 14, 2020",so far its fun! Never can get enough of House
B07CVJLFBH,Doctor House,Movies & TV,Jamie,5.0 out of 5 stars,YES,"Reviewed in the United States on May 21, 2019",YESSSSS
B071XLQCYJ,Harry Potter Facts,Movies & TV,Kerstin Imgart,3.0 out of 5 stars,No new info so far,"Reviewed in the United States on July 15, 2017",As a big fan of the Harry Potter series I haven't yet found a fact that I didn't already know. But it might be fun for more casual Harry Potter readers.
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Terri Adams,5.0 out of 5 stars,Great Quotes!,"Reviewed in the United States on December 5, 2016",I'm a huge fan of The Princess Bride and love all the great quotes. Really fun skill.
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Sarah Ainsworth,5.0 out of 5 stars,INCONCEIVABLE!,"Reviewed in the United States on May 20, 2018","This skill is good, and there is something you should know about it. It is not left-handed."
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Joseph Davis,5.0 out of 5 stars,Inconceivable-ly fun!,"Reviewed in the United States on December 3, 2016",Enjoy!
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Richard Adams,5.0 out of 5 stars,Love it,"Reviewed in the United States on December 29, 2016",Love it
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Dominick Lombardi Jr.,5.0 out of 5 stars,Love this skill and Princess Bride!,"Reviewed in the United States on December 3, 2016",Love Princess Bride and love this  this skill.
B01N56RJHQ,Inconceivable Quotes,Movies & TV,DeepThought,5.0 out of 5 stars,Have fun storming the castle with this skill!,"Reviewed in the United States on March 26, 2017",I was mostly dead all day until I found this. Now Prince Humperdink better watch out!
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Jess,5.0 out of 5 stars,I love this,"Reviewed in the United States on December 27, 2016",Love this skill. I grew up watching A Princess Bride. It's nice to hear a random quote from the movie 😁 A+ app.
B01N56RJHQ,Inconceivable Quotes,Movies & TV,CateS50,5.0 out of 5 stars,Great for Princess Bride Fans,"Reviewed in the United States on December 4, 2016","Looking forward to all the quotes.  I've heard several so far, and they're fun."
B01N56RJHQ,Inconceivable Quotes,Movies & TV,David,5.0 out of 5 stars,Awesome,"Reviewed in the United States on December 4, 2016",Awesome
B01N56RJHQ,Inconceivable Quotes,Movies & TV,Amazon Customer,1.0 out of 5 stars,Doesn't work,"Reviewed in the United States on December 7, 2016",Can't get Alexa to recognize this skill
B07K84G99C,Good Janet,Movies & TV,J. G.,4.0 out of 5 stars,Yay! My very own Good Janet!,"Reviewed in the United States on October 26, 2019",I was really wanting my own Good Janet. And I have one! 😊
B07K84G99C,Good Janet,Movies & TV,Jasmine Jones,3.0 out of 5 stars,ask for cactus,"Reviewed in the United States on December 29, 2018",and i get fun facts.
B07K84G99C,Good Janet,Movies & TV,Matilda,5.0 out of 5 stars,Frozen Yogurt,"Reviewed in the United States on December 29, 2020","i was just watching the good place and thinking how I want a good janet so bad so I can have all the things in the world, now I have one!!!"
B01BN11S7S,Use The Force Trivia,Movies & TV,Dan,2.0 out of 5 stars,Very Few Questions,"Reviewed in the United States on April 25, 2018","Has approximately 15 questions total. My 7 year old son still likes to play it each morning, but will soon get bored with it. It is the same few questions over and over. No exaggeration, I estimate about 15 total questions in the skill, and you are asked 6 each time you play. Could be great..just needs a LOT more added."
B01BN11S7S,Use The Force Trivia,Movies & TV,Mike Q.,5.0 out of 5 stars,Multiple choice questions,"Reviewed in the United States on February 10, 2016",Questions ranging from easy to hard.
B01BN11S7S,Use The Force Trivia,Movies & TV,Amazon Customer,5.0 out of 5 stars,Fun,"Reviewed in the United States on January 18, 2017",It's great fun
B01BN11S7S,Use The Force Trivia,Movies & TV,Kindle Customer,1.0 out of 5 stars,Not enough questions.,"Reviewed in the United States on February 13, 2016",Need more questions!
B01BN11S7S,Use The Force Trivia,Movies & TV,B. Rankin,1.0 out of 5 stars,One question in. Uninstalled.,"Reviewed in the United States on February 12, 2016","""what color is Luke's lightsaber? Blue, People, or Green?""Seriously game? Seriously?That was the only question I heard before I uninstalled. If the game has questions like that,  what is even the point? The creator clearly doesn't know the right answers.I love Star Wars, so this is pretty disappointing."
B07JMZ8SC5,Halloween Movies,Movies & TV,Christopher Bond,4.0 out of 5 stars,Interesting,"Reviewed in the United States on October 29, 2018",Tells you a random Halloween movie. Useful if you just want to pick something to watch. Not so useful if the selected movie isn't available anywhere to watch.
B074TVNGBX,Fight Club Rules,Movies & TV,JcD,5.0 out of 5 stars,Alexa violates her own rules,"Reviewed in the United States on August 18, 2017","Funny, works as described! Alexa violates both first and second rule though!"
B01M3P7AJ1,Stranger Things Fan Facts (Unofficial),Movies & TV,Shona9900,5.0 out of 5 stars,Super Fun,"Reviewed in the United States on December 12, 2017",Love Song Quiz! Easy quick game to pass the time l.
B01M3P7AJ1,Stranger Things Fan Facts (Unofficial),Movies & TV,Jennifer C. Key,4.0 out of 5 stars,Wow,"Reviewed in the United States on November 20, 2016",Supper awsome wiced click plzz
B01M3P7AJ1,Stranger Things Fan Facts (Unofficial),Movies & TV,rutheford,5.0 out of 5 stars,Ye,"Reviewed in the United States on October 12, 2017",Awsom
B01M3P7AJ1,Stranger Things Fan Facts (Unofficial),Movies & TV,Ro bbie,2.0 out of 5 stars,Lame,"Reviewed in the United States on January 16, 2017",Again. Lame
B0721MKPFT,Zombieland Rules,Movies & TV,Jennifer,3.0 out of 5 stars,Knows the rules,"Reviewed in the United States on July 15, 2017","This skill gives you the rules based on the numbers from the movie, which would be better if I remembered all the numbers. Randomly guessing numbers doesn't seem to get me very far. I can see using this to play a trivia game with friends being fun if you've watched the movie recently enough to better remember the rules."
B0721MKPFT,Zombieland Rules,Movies & TV,Tanya,1.0 out of 5 stars,Doesn’t understand it,"Reviewed in the United States on January 2, 2018",Doesn’t work
B0721MKPFT,Zombieland Rules,Movies & TV,Starla K Flannery,2.0 out of 5 stars,Doesn't get me!,"Reviewed in the United States on December 24, 2017","Every time I say do you know, she thinks I'm saying Juno,"
B0721MKPFT,Zombieland Rules,Movies & TV,Becky,1.0 out of 5 stars,Doest work,"Reviewed in the United States on January 10, 2018",Doesn't understand any commmands
B0721MKPFT,Zombieland Rules,Movies & TV,Kelsey Hourigan,5.0 out of 5 stars,Funny,"Reviewed in the United States on June 30, 2017",AMAZING!!!!
B07PP1HXJ4,Eddie's TV show,Movies & TV,Scrimmy,5.0 out of 5 stars,Awesome!,"Reviewed in the United States on March 19, 2019",I can't wait for this show to air!
B0882YK36Y,Nerds Adulting,Movies & TV,DinkinFlikuh,5.0 out of 5 stars,Great discussion,"Reviewed in the United States on May 4, 2020","Nerds Adulting is a raw, exciting, and humorous podcast presented by three friends Peter Voland, Ruthie Ren, and Josh Wick. The trio talks about ‘all things nerdy’ in their unique podcast channel that is gaining quite some popularity. In every episode, they explore a different topic ranging from video games to movies, latest gadgets and technologies to Comicon and Nutrition to top nerd stories.All three hosts give some interesting opinions and exclusive insights on various topics. While Peter is known for his dry, and chilled approach with a humorous touch, Josh brings all the fun facts and analysis about the same. Ruthie and Peter feed off each other well, and she has her own witty and slightly funny way of conversation. Overall, the three complement each other’s styles very well, which makes every podcast delightful to listen to. Also, the sound quality is great, and the trio’s focus on keeping the podcast to-the-point and engaging makes sure there is never a dull moment.One of the podcast fans says in their review on Apple Podcasts, “Pete & friends discuss everything nerd related so we don't have to. Like, who wants to reminisce about working at Game Stop? Not me. Far too triggering. But these dudes got it all covered. Impressive seeing game devs come to talk about the industry. Love getting an inside perspective on a somewhat enigmatic & secretive enterprise. Keep it up, dudes.”In their latest podcast, the hosts discuss the game buying thought process and whether game remakes are a good thing. They also provide ‘nerd news’ about Call of Duty, Anti-cheat software, Sony PS5’s rumored limited availability, and estimated price.For many of their podcasts, they have invited special guests, to give their expert insight on various topics. The most popular episode was their David Hayter interview where they discussed his experience voicing Solid Snake/Big Boss of the legendary video game, Metal Gear Solid and writing on the X-Men Films. One of the podcasts also features the best selling author Kylie Higgins, who talks about Batman, Nightwing, and Power rangers. For a podcast released in March, the hosts invited Michael Katz, the former president of Sega of America, to discuss his journey, video games, and more!"
B07K1CT6WS,13 reasons why facts,Movies & TV,Dean Thorsen,5.0 out of 5 stars,great skill,"Reviewed in the United States on April 23, 2019",i had a great experience with this skill. it gives fans insider facts about the show. an awesome skill for 13 reasons fans!
B078J279M6,LoveLiveFacts,Movies & TV,Vikram Kumar,5.0 out of 5 stars,Nozomi out of 10,"Reviewed in the United States on February 24, 2018",I feel... enlightened
B078J279M6,LoveLiveFacts,Movies & TV,NT,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on February 24, 2018",Nice
B078J279M6,LoveLiveFacts,Movies & TV,Stephy/Stefan,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on February 24, 2018",LOVE IT!
B074QNDFCK,Episode Ninja,Movies & TV,Christopher M Elias,5.0 out of 5 stars,This is a fun app,"Reviewed in the United States on August 30, 2017",This is a fun app. It's always interesting to find out which episodes are ranked. My friends and I try to guess which will be number one before we ask Episode Ninja.
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Sergey,5.0 out of 5 stars,AWESOME SKILL,"Reviewed in the United States on January 23, 2019",We need more Queen skilss!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,🏈Customer,2.0 out of 5 stars,Dumb,"Reviewed in the United States on February 22, 2019","The 2/22/19 Alexa/Echo newsletter said to ask Alexa to sing along with Queen.  I thought Alexa was going to sing along to a Queen song; she does not.  Instead this Skill was enabled (without my permission).  It's Freddie yelling “ay-oh,” then you're supposed to yell back as though you’re at the concert yelling back.  Dumb.  You can make any sound, then Freddie yells again.  Dumb.  At the end is an ad to buy Queen music on Amazon.  Dumb.  Maybe kids would like it for 2 minutes."
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Justin,5.0 out of 5 stars,🤙🏻🤟🏻,"Reviewed in the United States on January 24, 2019",Amazing!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,sapphiregigi,4.0 out of 5 stars,this has great potential,"Reviewed in the United States on March 4, 2019",love the concept. it needs to be revisited and quicker response times. i would love to walk in to a room and ask to play this. then just sing a quick ditty with Freddie! i on look y gave it four stars because it has too much lag time between freddie singing and my response.
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,E. Hall,5.0 out of 5 stars,ABSOLUTELY LOVED IT,"Reviewed in the United States on January 24, 2019","I have listened to this countless times. Ive always dreamed of being able to do this in real life with Freddie, and this is the next best thing. i couldnt stop smiling."
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Tamara Whitman,3.0 out of 5 stars,You have to wait for Alexa to reply not fun,"Reviewed in the United States on January 23, 2019","Very cool idea but I hate having to wait for Alexa to answer back.  It's not the same feeling as being at a voncert. Also at the end When Freddie says ""all right"" you don't get a chance to say it because Alexa starts talking about look for Bohemian Rhapsody blah blah blah. Cool idea but I'm kinda disappointed. I'll just keep doing it with the movie!"
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Michael ruiz,2.0 out of 5 stars,not very impressive,"Reviewed in the United States on February 19, 2019","he just says ""ayy oh"", you repeat it, then he says alright! needs more."
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,J. Kunz,3.0 out of 5 stars,Are you still there?,"Reviewed in the United States on March 10, 2019","I am sitting right next to my Echo. How loud do I need to scream to get it to respond right away. I would honestly give it less stars, I just love Freddie too much."
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Kat,5.0 out of 5 stars,Freddie!,"Reviewed in the United States on January 22, 2019",I'd give this 100 stars if I could. I love being able to sing with Freddie!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Nancy London,1.0 out of 5 stars,👎🏼,"Reviewed in the United States on January 8, 2020",Great idea with poor execution.
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Tom Payton,1.0 out of 5 stars,Doesn't work,"Reviewed in the United States on July 31, 2019",It's as if it simply doesn't exist.
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Flort72,2.0 out of 5 stars,"she keeps saying ""are you still there""? why?","Reviewed in the United States on January 24, 2019",not working as stated.  please fix!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Stephanie P.,3.0 out of 5 stars,"great audio, too short","Reviewed in the United States on February 22, 2019",absolutely needs at least three or four of the expressions Freddy used during Live Aid. Then this skill would be awesome!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Mike Macadaan,5.0 out of 5 stars,Great movie - great skill,"Reviewed in the United States on January 22, 2019",Freddie Mercury and Queen were amazing at Live Aid - great skill!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Alexandra S Bak,5.0 out of 5 stars,Love This!!!!,"Reviewed in the United States on June 1, 2019","It took a few tries to get it...you have to wait until the speaking bar lights up after Freddie does his icinic Ay-Oh’s, etc. and then echo him. It is magical imagining I am interacting with Freddie❤️"
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Quint,5.0 out of 5 stars,Ay-Oh! Just have fun!,"Reviewed in the United States on February 25, 2019",It’s just fun! Match the Ay-Oh with Freddie! If it doesn’t make you smile just a little... I feel sorry for you!  LOL
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Amazon Customer,3.0 out of 5 stars,"Good potential, too short","Reviewed in the United States on May 2, 2019",I start up the game and I can only do one or to eh ohs with Freddie before it advertises the movie. It's a pretty good idea though.
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Kindle Customer,1.0 out of 5 stars,NOT GOOD,"Reviewed in the United States on February 24, 2019",This is jut freddie saying ay-oh and what ever you say he still repeats ay-oh. DONT USE THIS
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,xcanez,1.0 out of 5 stars,nope,"Reviewed in the United States on September 25, 2019",this has never worked once!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Cynvic Garsanti,2.0 out of 5 stars,she keeps saying are you still there!,"Reviewed in the United States on January 23, 2019",pls improve i love Freddy
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Chris,4.0 out of 5 stars,great,"Reviewed in the United States on February 16, 2019",felt like i was in the movie as an extra for Ay-Oh
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,LCON,3.0 out of 5 stars,meh,"Reviewed in the United States on February 28, 2019",very short and boring
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Kindo671,5.0 out of 5 stars,"It works stop complaining, A Oh!","Reviewed in the United States on November 1, 2019",great add on for those who love Queen!!!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Mary Porter,5.0 out of 5 stars,love it,"Reviewed in the United States on February 28, 2019",i love it so much
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,julie squires,5.0 out of 5 stars,FREDDIE LIVES,"Reviewed in the United States on January 24, 2019",LOVE IT...NEXT BEST THING TO BEING THERE!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Amazon Customer,1.0 out of 5 stars,huh,"Reviewed in the United States on January 28, 2019",after each “ay oh” it says are you here? and then leaves
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Donna,2.0 out of 5 stars,HOW TO GET IT TO WORK??,"Reviewed in the United States on January 29, 2019",I can't get it to work...😢
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,John Brock,1.0 out of 5 stars,can't answer. doesn't work.,"Reviewed in the United States on February 5, 2019",It just asks if you are still there. Didn't work
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,renee nuanes-delgadillo,5.0 out of 5 stars,fun and engaging,"Reviewed in the United States on January 26, 2019",loved signing with Freddie!!
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Rosemary,4.0 out of 5 stars,Ay-Oh what fun!,"Reviewed in the United States on January 28, 2019","It has it’s quirks, but hey, it’s cute, fun and free!"
B07MYXNRDS,Ay-Oh with Bohemian Rhapsody,Movies & TV,Amazon Customer,1.0 out of 5 stars,stinky,"Reviewed in the United States on February 10, 2019",stinky
B078RSRPS1,Inscape Real-Time Viewing,Movies & TV,JV,5.0 out of 5 stars,This app is cool! I'm able to track across the nation or ...,"Reviewed in the United States on March 19, 2018",This app is cool! I'm able to track across the nation or in each timezone what are the popular TV shows currently being watched. Seems like most of the things I watch are not as popular as other shows airing at the same time... but now I know what shows are popular and I may want to check them out.
B07KQX5DZZ,Thanos Snap - I don´t feel so good,Movies & TV,Ben Patterson,1.0 out of 5 stars,Very Confusing,"Reviewed in the United States on April 18, 2021","she just repeats the same thing ""I don't feel so good"" and that's it not worth the time"
B07KQX5DZZ,Thanos Snap - I don´t feel so good,Movies & TV,Amazon Customer,2.0 out of 5 stars,just dont enable it,"Reviewed in the United States on May 19, 2019","she just says i dint feel so and then turns off like,what?"
B07KQX5DZZ,Thanos Snap - I don´t feel so good,Movies & TV,Don Ludlow Jr.,1.0 out of 5 stars,She literally just says,"Reviewed in the United States on December 12, 2018","""I don't ferl so good."". What's the point of that..?"
B07KQX5DZZ,Thanos Snap - I don´t feel so good,Movies & TV,Annabel,1.0 out of 5 stars,Pointless.,"Reviewed in the United States on February 26, 2020",Pointless skill.
B01M8Q5U07,Best Movie Quotes,Movies & TV,Colene McClard,5.0 out of 5 stars,"Interesting, fun & brings great memories!","Reviewed in the United States on February 21, 2018",Awesome
B01M8Q5U07,Best Movie Quotes,Movies & TV,Lucas Pellucci,5.0 out of 5 stars,Nice,"Reviewed in the United States on October 13, 2017",Nice
B01EY1CNK0,Movie Quiz,Movies & TV,Dennis Dellosa,4.0 out of 5 stars,Loophole questions,"Reviewed in the United States on May 21, 2021","I found a loophole in the questions asked. I'm just going to say once you passed 60 questions, the questions will repeat what you've already answered. Every 10 questions, it gives a free blooper or a free lifeline. So, I'm already at 120 some, and I'm tired because I already know all the answers but they just repeat. (it's endless at this point).The free lifeline that is given to you must be used up in order to end the game. So, I deliberately answer the questions wrong on purpose to get out of the game and keep the score."
B01EY1CNK0,Movie Quiz,Movies & TV,Big Bad Dana,5.0 out of 5 stars,"This is the EXCELLENT version of movie quiz, not the version everyone answers by the numbers!!!!","Reviewed in the United States on March 13, 2021",A lot of people are mistaking this skill for the BAD version of movie quiz that makes you answer by a number. THIS version you answer the name of the film! Same people that do song quiz just like it. We were looking for a game EXACTLY like this one and were excited to find it. I hope they can find a way to differentiate themselves from the other app that is terrible. Where do we send movie suggestions to?
B01EY1CNK0,Movie Quiz,Movies & TV,Nam Hien Nguyen,4.0 out of 5 stars,Repeats questions,"Reviewed in the United States on August 28, 2018","I liked the questions, but in the two times I just played, it repeated one question twice. Questions shouldn't repeat so easily. Fix this problem and I'd give a higher score."
B01EY1CNK0,Movie Quiz,Movies & TV,Johannah Timbreblue,5.0 out of 5 stars,Good quiz game!,"Reviewed in the United States on October 22, 2017","This allows you to say ""repeat"" to give you more time to think. Some tough questions from a wide range of movies. My husband and I are big movie fans and we played four games and got two questions wrong. Entertaining!"
B01EY1CNK0,Movie Quiz,Movies & TV,Tater,3.0 out of 5 stars,Fails to recognize correct answers!,"Reviewed in the United States on May 4, 2021","Fun, but fails to properly recognize my correct answers for the following films:-Tootsie- Blazing Saddles- AlienThere are other examples as well."
B01EY1CNK0,Movie Quiz,Movies & TV,M. Price,4.0 out of 5 stars,Great game; needs a little improvement,"Reviewed in the United States on January 16, 2020",I love the game and I love having genre options. My only dislike is that often Alexa will misunderstand me. When I say the correct answer she will buzz as a wrong answer.
B01EY1CNK0,Movie Quiz,Movies & TV,Amazon Customer,2.0 out of 5 stars,Who is this director? Too late you are wrong,"Reviewed in the United States on November 4, 2018","I love movies more than most people I know, but I don't care at all who directs them. I think 80% of our questions were about directors of certain movies, the others were just about release dates. Then of course we were only given a split second to determine our answers before being told we are wrong. Not even a chance to guess. My solution: put more variety in your questions and give some more time for people to answer."
B01EY1CNK0,Movie Quiz,Movies & TV,LC RITSKES,5.0 out of 5 stars,Great,"Reviewed in the United States on September 4, 2021",Great game but too repetitiveSpells out movies likeTransformers and Thor so u get them wrong when you say themNeed more new and less the same
B01EY1CNK0,Movie Quiz,Movies & TV,Mimi,4.0 out of 5 stars,Nice movie trivia!,"Reviewed in the United States on September 9, 2018",Great little game to play while cooking or cleaning the house!
B01EY1CNK0,Movie Quiz,Movies & TV,Lifeseeker,1.0 out of 5 stars,By the numbers?,"Reviewed in the United States on January 27, 2019",This could be a great skill but you must answer using the answer number instead of simply stating the answer.  Too frustrating trying to remember the number for each answer.
B01EY1CNK0,Movie Quiz,Movies & TV,Chewning,2.0 out of 5 stars,Lame,"Reviewed in the United States on December 30, 2017",Movies suck
B01EY1CNK0,Movie Quiz,Movies & TV,Carl Champion Jr,5.0 out of 5 stars,Great app!,"Reviewed in the United States on April 10, 2019","If you don't care who directed the movies, you do not like movies"
B01EY1CNK0,Movie Quiz,Movies & TV,NW728,1.0 out of 5 stars,not well developed,"Reviewed in the United States on December 23, 2020","i dont like answering with numbers. i got a question that was like how many people did this girl date and alexa was like 1. 2, 2.1, 3.3. it was so confusing and it was annoying."
B01EY1CNK0,Movie Quiz,Movies & TV,Kelly Powell,5.0 out of 5 stars,Great game,"Reviewed in the United States on January 6, 2018",Love playing
B01EY1CNK0,Movie Quiz,Movies & TV,snacks,3.0 out of 5 stars,Wish it wasn't multiple choice,"Reviewed in the United States on May 31, 2017",Gives you multiple choice answers. Makes it too easy
B01EY1CNK0,Movie Quiz,Movies & TV,Wes Waldeck,5.0 out of 5 stars,Movie quote,"Reviewed in the United States on July 19, 2020","Tombstone 1993What is that now? Twelve hands in a row? Holliday, son of a bitch, nobody's that lucky.Why Ike, whatever do you mean? Maybe poker's just not your game Ike. I know! Let's have a spelling contest!"
B01EY1CNK0,Movie Quiz,Movies & TV,Robert F. Jones,3.0 out of 5 stars,Movie trivia,"Reviewed in the United States on June 29, 2016",Good questiins
B01MPX75G9,"""Coffee and Daisies"" Trivia",Movies & TV,L. Morton,5.0 out of 5 stars,One of the question is wrong!,"Reviewed in the United States on January 19, 2017","April's mother's name is Anna, not Rachel!!!"
B01MPX75G9,"""Coffee and Daisies"" Trivia",Movies & TV,CrhRN,5.0 out of 5 stars,Love love love,"Reviewed in the United States on January 19, 2017",Gilmore girls is the best show and this trivia is right on target!
B01MPX75G9,"""Coffee and Daisies"" Trivia",Movies & TV,Marci A Gordon,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on November 27, 2016",Fun game for Gilmore girls fans.
B01MPX75G9,"""Coffee and Daisies"" Trivia",Movies & TV,Michael,5.0 out of 5 stars,So fun!,"Reviewed in the United States on February 16, 2017",great trivia for Gilmore Girls fanatics
B01MPX75G9,"""Coffee and Daisies"" Trivia",Movies & TV,Linley Lowry,5.0 out of 5 stars,👍🏻👍🏻,"Reviewed in the United States on December 3, 2016",Super fun!!
B075WDPB76,Ninja Turtles Info,Movies & TV,Linda,5.0 out of 5 stars,Ninja Turtle Info,"Reviewed in the United States on January 11, 2020","Nice skill, it only tells you about each of the turtles.  After you have listened about each Turtle, there is nothing else.  My grandson who loves TMNT,s was thrilled with it."
B075WDPB76,Ninja Turtles Info,Movies & TV,wgeorgio,4.0 out of 5 stars,Good start but would like more.,"Reviewed in the United States on June 8, 2020","I think the skill has good information but it needs more.  Also, it could use synonyms for what the user says.  I also believe it could use display support."
B089JLGSZ3,The Mandalorian Quiz,Movies & TV,Maisy,2.0 out of 5 stars,she cant hear,"Reviewed in the United States on November 19, 2020",said the right answer and she said i gave the wrong answer. very frustrating
